QuestionText,AnswerText,Tags
Describe a blazer suitable for concert during winter.,athleisure brown silk blazer,"blazer,athleisure,brown,silk,concert,winter,men,women"
Describe a oxfords suitable for casual during spring.,casual green wool oxfords,"oxfords,casual,green,wool,casual,spring,men,women"
Describe a sneakers suitable for office during summer.,elegant brown cotton sneakers,"sneakers,elegant,brown,cotton,office,summer,men,women"
What boots do you wear for office in summer?,grunge gray suede boots,"boots,grunge,gray,suede,office,summer,men,women"
What's your go-to boots for a interview in summer?,vintage white leather boots,"boots,vintage,white,leather,interview,summer,men,women"
What pants do you wear for office in summer?,casual gray leather pants,"pants,casual,gray,leather,office,summer,men,women"
What's your go-to blazer for a date in autumn?,preppy purple suede blazer,"blazer,preppy,purple,suede,date,autumn,men,women"
Which pants would you choose for a indoor in winter?,elegant black nylon pants,"pants,elegant,black,nylon,indoor,winter,men,women"
Which blazer would you choose for a casual in summer?,formal black denim blazer,"blazer,formal,black,denim,casual,summer,men,women"
Which skirt would you choose for a date in winter?,casual pink silk skirt,"skirt,casual,pink,silk,date,winter,women"
What boots do you wear for wedding in winter?,boho black leather boots,"boots,boho,black,leather,wedding,winter,men,women"
Describe a blazer suitable for interview during autumn.,grunge yellow cotton blazer,"blazer,grunge,yellow,cotton,interview,autumn,men,women"
What's your go-to boots for a interview in winter?,formal yellow cotton boots,"boots,formal,yellow,cotton,interview,winter,men,women"
Describe a boots suitable for party during autumn.,athleisure red leather boots,"boots,athleisure,red,leather,party,autumn,men,women"
Describe a pants suitable for interview during summer.,vintage gray denim pants,"pants,vintage,gray,denim,interview,summer,men,women"
Describe a scarf suitable for outdoor during autumn.,formal yellow cotton scarf,"scarf,formal,yellow,cotton,outdoor,autumn,men,women"
What jacket do you wear for casual in winter?,grunge blue leather jacket,"jacket,grunge,blue,leather,casual,winter,men,women"
Which jacket would you choose for a office in winter?,grunge blue wool jacket,"jacket,grunge,blue,wool,office,winter,men,women"
Describe a scarf suitable for interview during autumn.,grunge brown silk scarf,"scarf,grunge,brown,silk,interview,autumn,men,women"
Describe a jacket suitable for concert during autumn.,elegant gray denim jacket,"jacket,elegant,gray,denim,concert,autumn,men,women"
Describe a suit suitable for indoor during autumn.,elegant yellow denim suit,"suit,elegant,yellow,denim,indoor,autumn,men"
What oxfords do you wear for party in winter?,grunge red wool oxfords,"oxfords,grunge,red,wool,party,winter,men,women"
Which suit would you choose for a outdoor in winter?,grunge red nylon suit,"suit,grunge,red,nylon,outdoor,winter,men"
Describe a oxfords suitable for casual during autumn.,elegant brown leather oxfords,"oxfords,elegant,brown,leather,casual,autumn,men,women"
What's your go-to pants for a party in autumn?,casual green cotton pants,"pants,casual,green,cotton,party,autumn,men,women"
Which jacket would you choose for a indoor in summer?,grunge blue wool jacket,"jacket,grunge,blue,wool,indoor,summer,men,women"
Describe a jacket suitable for office during summer.,boho brown nylon jacket,"jacket,boho,brown,nylon,office,summer,men,women"
What suit do you wear for indoor in summer?,preppy green silk suit,"suit,preppy,green,silk,indoor,summer,men"
Describe a skirt suitable for concert during autumn.,casual gray denim skirt,"skirt,casual,gray,denim,concert,autumn,women"
What boots do you wear for casual in spring?,preppy white denim boots,"boots,preppy,white,denim,casual,spring,men,women"
What oxfords do you wear for interview in spring?,boho gray denim oxfords,"oxfords,boho,gray,denim,interview,spring,men,women"
Which sneakers would you choose for a indoor in spring?,preppy red leather sneakers,"sneakers,preppy,red,leather,indoor,spring,men,women"
Which oxfords would you choose for a date in summer?,formal white denim oxfords,"oxfords,formal,white,denim,date,summer,men,women"
What pants do you wear for office in autumn?,boho red silk pants,"pants,boho,red,silk,office,autumn,men,women"
Which pants would you choose for a outdoor in spring?,vintage pink silk pants,"pants,vintage,pink,silk,outdoor,spring,men,women"
What's your go-to oxfords for a casual in winter?,preppy gray cotton oxfords,"oxfords,preppy,gray,cotton,casual,winter,men,women"
What sneakers do you wear for date in spring?,vintage purple leather sneakers,"sneakers,vintage,purple,leather,date,spring,men,women"
What suit do you wear for casual in winter?,preppy blue silk suit,"suit,preppy,blue,silk,casual,winter,men"
What's your go-to boots for a outdoor in summer?,grunge gray silk boots,"boots,grunge,gray,silk,outdoor,summer,men,women"
Describe a oxfords suitable for date during autumn.,athleisure red denim oxfords,"oxfords,athleisure,red,denim,date,autumn,men,women"
Describe a blazer suitable for outdoor during winter.,boho white wool blazer,"blazer,boho,white,wool,outdoor,winter,men,women"
What skirt do you wear for wedding in summer?,preppy pink linen skirt,"skirt,preppy,pink,linen,wedding,summer,women"
Describe a scarf suitable for office during autumn.,formal yellow leather scarf,"scarf,formal,yellow,leather,office,autumn,men,women"
What's your go-to scarf for a party in spring?,elegant purple suede scarf,"scarf,elegant,purple,suede,party,spring,men,women"
Which skirt would you choose for a wedding in winter?,grunge white silk skirt,"skirt,grunge,white,silk,wedding,winter,women"
Describe a skirt suitable for interview during spring.,preppy purple leather skirt,"skirt,preppy,purple,leather,interview,spring,women"
What's your go-to skirt for a date in spring?,casual gray linen skirt,"skirt,casual,gray,linen,date,spring,women"
Describe a scarf suitable for office during autumn.,grunge red suede scarf,"scarf,grunge,red,suede,office,autumn,men,women"
What's your go-to pants for a date in summer?,formal white silk pants,"pants,formal,white,silk,date,summer,men,women"
Describe a skirt suitable for concert during autumn.,formal red leather skirt,"skirt,formal,red,leather,concert,autumn,women"
What's your go-to sneakers for a indoor in summer?,formal green cotton sneakers,"sneakers,formal,green,cotton,indoor,summer,men,women"
Describe a jacket suitable for indoor during summer.,vintage green wool jacket,"jacket,vintage,green,wool,indoor,summer,men,women"
What's your go-to pants for a concert in winter?,elegant brown denim pants,"pants,elegant,brown,denim,concert,winter,men,women"
Describe a jacket suitable for date during winter.,casual red wool jacket,"jacket,casual,red,wool,date,winter,men,women"
Which jewelry would you choose for a party in summer?,elegant green suede jewelry,"jewelry,elegant,green,suede,party,summer,women"
Which blazer would you choose for a party in winter?,athleisure brown denim blazer,"blazer,athleisure,brown,denim,party,winter,men,women"
What jacket do you wear for casual in winter?,casual pink cotton jacket,"jacket,casual,pink,cotton,casual,winter,men,women"
What's your go-to skirt for a office in summer?,grunge brown leather skirt,"skirt,grunge,brown,leather,office,summer,women"
Describe a sneakers suitable for wedding during winter.,grunge pink nylon sneakers,"sneakers,grunge,pink,nylon,wedding,winter,men,women"
Describe a oxfords suitable for party during autumn.,athleisure red suede oxfords,"oxfords,athleisure,red,suede,party,autumn,men,women"
Which scarf would you choose for a office in winter?,vintage gray denim scarf,"scarf,vintage,gray,denim,office,winter,men,women"
Describe a pants suitable for indoor during winter.,vintage pink suede pants,"pants,vintage,pink,suede,indoor,winter,men,women"
Describe a suit suitable for interview during autumn.,preppy blue silk suit,"suit,preppy,blue,silk,interview,autumn,men"
What's your go-to oxfords for a casual in spring?,vintage white denim oxfords,"oxfords,vintage,white,denim,casual,spring,men,women"
What's your go-to suit for a wedding in winter?,athleisure blue linen suit,"suit,athleisure,blue,linen,wedding,winter,men"
Describe a jacket suitable for outdoor during spring.,boho purple wool jacket,"jacket,boho,purple,wool,outdoor,spring,men,women"
What's your go-to jewelry for a date in winter?,elegant purple suede jewelry,"jewelry,elegant,purple,suede,date,winter,women"
Which oxfords would you choose for a date in spring?,formal yellow silk oxfords,"oxfords,formal,yellow,silk,date,spring,men,women"
Describe a skirt suitable for casual during spring.,formal yellow denim skirt,"skirt,formal,yellow,denim,casual,spring,women"
Describe a blazer suitable for interview during winter.,elegant blue wool blazer,"blazer,elegant,blue,wool,interview,winter,men,women"
Describe a jewelry suitable for concert during winter.,casual pink suede jewelry,"jewelry,casual,pink,suede,concert,winter,women"
What's your go-to jewelry for a concert in spring?,elegant red suede jewelry,"jewelry,elegant,red,suede,concert,spring,women"
Describe a scarf suitable for interview during spring.,grunge brown nylon scarf,"scarf,grunge,brown,nylon,interview,spring,men,women"
What's your go-to oxfords for a indoor in winter?,boho green cotton oxfords,"oxfords,boho,green,cotton,indoor,winter,men,women"
Describe a oxfords suitable for casual during autumn.,casual gray linen oxfords,"oxfords,casual,gray,linen,casual,autumn,men,women"
What jacket do you wear for wedding in spring?,casual green cotton jacket,"jacket,casual,green,cotton,wedding,spring,men,women"
Describe a boots suitable for date during winter.,formal pink silk boots,"boots,formal,pink,silk,date,winter,men,women"
What's your go-to oxfords for a interview in summer?,grunge black leather oxfords,"oxfords,grunge,black,leather,interview,summer,men,women"
Describe a blazer suitable for outdoor during autumn.,grunge black wool blazer,"blazer,grunge,black,wool,outdoor,autumn,men,women"
Describe a suit suitable for outdoor during autumn.,grunge white wool suit,"suit,grunge,white,wool,outdoor,autumn,men"
What boots do you wear for outdoor in summer?,boho purple silk boots,"boots,boho,purple,silk,outdoor,summer,men,women"
What's your go-to skirt for a office in spring?,athleisure pink cotton skirt,"skirt,athleisure,pink,cotton,office,spring,women"
Which blazer would you choose for a interview in autumn?,athleisure purple suede blazer,"blazer,athleisure,purple,suede,interview,autumn,men,women"
Describe a skirt suitable for concert during autumn.,elegant yellow silk skirt,"skirt,elegant,yellow,silk,concert,autumn,women"
Which oxfords would you choose for a casual in winter?,formal black linen oxfords,"oxfords,formal,black,linen,casual,winter,men,women"
What pants do you wear for indoor in autumn?,athleisure yellow wool pants,"pants,athleisure,yellow,wool,indoor,autumn,men,women"
What sneakers do you wear for office in summer?,vintage brown denim sneakers,"sneakers,vintage,brown,denim,office,summer,men,women"
What's your go-to pants for a interview in winter?,vintage pink wool pants,"pants,vintage,pink,wool,interview,winter,men,women"
Which sneakers would you choose for a indoor in spring?,preppy white cotton sneakers,"sneakers,preppy,white,cotton,indoor,spring,men,women"
Describe a blazer suitable for casual during spring.,preppy red cotton blazer,"blazer,preppy,red,cotton,casual,spring,men,women"
What scarf do you wear for office in autumn?,athleisure purple leather scarf,"scarf,athleisure,purple,leather,office,autumn,men,women"
Describe a scarf suitable for interview during autumn.,athleisure yellow silk scarf,"scarf,athleisure,yellow,silk,interview,autumn,men,women"
Which scarf would you choose for a indoor in winter?,elegant blue suede scarf,"scarf,elegant,blue,suede,indoor,winter,men,women"
